мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
ткчйнярюр йюоя ╧1;1.0;165.15;199.51;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхопнкер 500лц ра ╧10;7.0;92.17;111.12;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж фюмщ KDM;3.0;69.49;93.81;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щстхккхм 150лц ра ╧30;2.0;5.3;6.55;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкняепдхм тк 25лк;1.0;37.83;50.44;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX ROMANTIC L ╧12;1.0;273.78;375.13;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмютепнм ра ╧20;1.0;142.84;190.47;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
меипнлхдхм 20лц ра ╧50;1.0;963.38;1252.39;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпохкя лед+кхлнм оюяр ╧24;1.0;73.64;106.77;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
5-мнй ра ╧50;2.0;140.72;201.55;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрнпхя 20лц ра ╧30;1.0;391.82;473.84;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аср-йю я псв яхк яня 250лк 11005;1.0;115.27;167.14;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цекэ-ял CONTEX STRONG 100лк;1.0;285.1;390.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпдхнлюцмхк 150лц ра ╧30;1.0;121.66;164.24;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,3у7,2;24.0;1.65;2.22;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX LONG LOVE ╧12;1.0;287.1;388.5;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX LONG LOVE ╧3;1.0;84.43;114.25;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пемхопхк 10лц ра ╧20;1.0;34.32;42.98;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тебюпхм 100лц ра ╧15;1.0;712.03;925.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
асяйноюм 10лц ра ╧20;1.0;245.78;342.83;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дфнмянм люякн о/ям кюбюмдю 200лк;1.0;118.33;171.57;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюрюдхм 10лц ра ╧10;10.0;7.48;9.36;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
н.б. рюло ясоеп опнйнлтнпр ╧8;1.0;61.95;89.82;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпбедхкнк 25лц ра ╧30;1.0;67.21;83.12;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ющпрюк 100лц ра ╧20;1.0;295.02;398.27;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрю ярепхкэмюъ 250ц;1.0;42.21;56.98;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр ярепхк 7у10;10.0;5.47;7.29;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнкюйя 0,5ц ра ╧20;1.0;109.02;158.07;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц ра ╧10;1.0;24.64;30.5;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опедмхгнкнм 5лц ра ╧30 мхйнлед;1.0;35.09;44.01;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс рпнохвеяйхе тпсйрш 30ц;1.0;17.6;25.52;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю юб йксамхйю 2,8ц;1.0;16.98;24.62;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйрюжхд телхмю окчя в/й яп-бн хмр цхц 200лк;1.0;137.01;198.66;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ онкхл 2у500;1.0;24.42;32.96;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхм якхл люмцн т/о ╧30;1.0;45.68;66.23;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхм якхл фюялхм т/о ╧30;1.0;42.22;61.21;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щйбюрнп 5лц+10лц ра ╧30;1.0;616.66;801.65;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхдпнйнпрхгнм 0,5% цк люгэ 5ц пняяхъ;1.0;27.76;34.34;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхцеоюм яб ╧10;1.0;153.18;209.16;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юд лхмся ра ╧40;1.0;121.58;176.29;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
рнмнлерп OMRON R2;1.0;1850.0;2404.99;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясдмн "кюдэъ" я йпшьйни;1.0;169.91;229.37;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпхбхм ащах юяохпюрнп мюгюкэмши;1.0;198.64;268.16;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбнябхр йпел хмрем гюонкмемхе цкса лнпыхм 15лк;1.0;110.2;159.79;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкнохднцпек 75лц ра ╧28;1.0;365.13;479.11;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхьйх хллсмн+ феб оюяр 2,5ц ╧30;1.0;327.45;474.8;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аерюцхярхм 24лц ра ╧30;1.0;81.18;100.73;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюптюпхм 2,5лц ра ╧100 мхйнлед;1.0;158.33;189.23;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бепньохпнм 50лц йюоя ╧30;1.0;153.0;184.84;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахянопнкнк 10лц ра ╧30;1.0;27.83;35.28;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оемрюкцхм ра ╧24;3.0;145.09;198.02;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
гнбхпюйя йпел 5% 5ц;1.0;164.79;198.76;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнкюйя 0,5ц ра ╧40;1.0;191.75;278.03;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опеярюмя 10/10 ра ╧30;1.0;674.55;876.91;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
днпгнор окчя цк йюокх 20лц/лк + 5лц/лк тк-й 5лк;1.0;540.97;730.3;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюстнм 4% 10лк окюяр тк-йюо лщг;7.0;102.94;139.78;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлмхрся яхпно 200лк;1.0;129.34;177.01;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 5у500;1.0;48.84;65.93;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюмхрюокюяр ╧20 NEXT мерйюм 19у72;1.0;42.59;58.35;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкх йюоя йюоя ╧4;1.0;497.96;722.04;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дпноях кедемжш охурю 3,25ц;1.0;10.61;15.38;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
хасйкхм 400лц+325лц ра ╧10;1.0;91.95;124.13;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм яемяхрхб яопеи 22,5лйц/днг тк 10лк;1.0;136.86;191.36;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютпхм щйярпн яоп 15лк;1.0;177.32;241.87;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмбхтем 50лц йюоя N20;1.0;115.31;164.04;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюлхопхк-я3 5лц ра ╧30;1.0;101.53;137.06;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнвюи AG COMPANI ╧18 сяонйюхбючыхи т/о ╧20;1.0;37.57;50.71;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
хгнопхмнгхм 0,5 ра ╧20;1.0;473.0;638.54;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем ясяо д/д 150лк юоек;3.0;162.47;195.88;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнйя 500лц йюоя ╧3;1.0;233.99;285.81;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпахднк люйяхлсл 200лц йюоя ╧10;1.0;394.02;474.02;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч йкчйбю онп д/п-пю ╧10;2.0;115.06;155.33;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерхкспюжхк яб ╧10;1.0;28.6;41.18;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лемнбюгхм 50лк яопеи;1.0;33.33;42.68;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпу псвйх яшбнпнрйю ANTI-AGE 30лк;1.0;80.33;110.82;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юебхр йюоя ╧10;5.0;23.66;31.86;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щпеяоюк 80лц ра ╧30;1.0;300.41;363.64;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйянкхмнбюъ люгэ 0,25% 10ц;6.0;13.42;16.74;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ лнг 6у10 яюкхонд;1.0;34.76;46.5;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 10у1,5 рнмся яп;1.0;51.06;68.08;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю м 100+12,5лц ра ╧30;1.0;252.45;337.71;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнжепхк п-п д/мюп оп 5% 2,5лк;1.0;1179.75;1546.04;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрпхъ укнпхд 0,9% 400лк;3.0;26.25;34.81;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнкэоюгю 40лц ра ╧14;1.0;177.54;233.01;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кепйюлем-20 20лц ра ╧28;1.0;460.02;629.41;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмеярегнк яб ╧10;1.0;48.51;63.47;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюттерхм ра ╧12 кюир;1.0;52.58;92.17;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аеккюкцхм ра ╧10;1.0;40.81;54.47;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернмюк 50лц йюоя ╧25;1.0;87.78;105.94;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбнйюхм яб ╧10;1.0;20.95;24.8;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхмюткюм люгэ 15ц;6.0;11.09;14.93;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюрюднкнм 100лц йюоя ╧10;1.0;356.84;474.41;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйрюжхд телхмю яп-бн хмр цхц 200лк;1.0;156.92;224.06;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юбндюпр 0,5лц йюоя ╧30;1.0;1444.41;1858.79;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юйбюкнп SOFT яопеи (яп-бн) 125лк;1.0;275.69;367.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юккепцндхк яопеи мюгюк 10лк;1.0;511.28;511.28;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкреи яхпно 125лк;7.0;27.72;37.34;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлохжхккхмю р/ц ра ╧20;5.0;13.69;18.07;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюкэцхм ра ╧10;25.0;6.26;8.42;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюопхкхм 0,01 ра ╧50;1.0;10.98;14.53;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юптюгерхм яанп т/о ╧20;1.0;23.46;31.59;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпахмнбюъ й-рю дп ╧200;5.0;12.42;15.81;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпахмнбюъ й-рю я цкчй ра ╧10;25.0;1.81;2.61;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпсрхм ра ╧50;1.0;25.3;31.84;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
южхйкнбхп 200лц ра ╧20;2.0;18.22;23.02;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюрнмвхй йя йнйня+йюйюн+ьнй цк 50ц;1.0;11.64;16.82;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепндсюк п-п 20лк;2.0;241.89;292.5;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахжхккхм 3 600ршя ед;2.0;6.03;8.11;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнмункхрхм тк 125лк;2.0;56.87;75.51;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмш йнпемэ 50ц;1.0;33.93;45.68;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкхднк я цкчйнгни ра ╧10;2.0;20.66;26.62;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бепаемю ьюктеи кедемжш 60ц;1.0;42.27;57.07;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цюкюгнкхм 0,05% 10лк;1.0;25.98;32.54;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
целндег 400лк;1.0;81.99;110.4;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкчйнгю п-п 5% 400лк;1.0;23.6;32.06;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпвхвмхйх я охур люякнл ╧20;1.0;10.83;14.58;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхкрхюгел 60лц ра ╧30;1.0;77.22;106.59;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл люгэ 20ц;2.0;85.36;114.62;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
гхмепхр княэнм 30лк;1.0;552.75;734.6;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
хасопнтем 200лц ра ╧20;1.0;12.0;14.94;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкемдскю/мнцнрйх жберйх 50ц;1.0;34.51;46.46;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпяхк дп ╧80;4.0;266.25;358.51;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкнрпхлюгнк йпел 1% 20ц ухоеп пслшм;2.0;35.64;47.99;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпдхохм перюпд 20лц ра ╧30;1.0;76.78;92.92;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнтхжхк окчя ра ╧10;1.0;8.12;10.93;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпюохбю кхяр 50ц;1.0;26.67;35.91;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йсйспсгш пшкэжю 50ц;1.0;25.02;33.68;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхою жберйх т/о ╧20 тхрнтюпл;1.0;35.1;47.26;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
люяйю мю пегхмйюу ╧1;40.0;1.018;1.37;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
легхл тнпре 10000 ра ╧20;1.0;156.86;191.03;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лейяхднк 5% 2лк юло ╧10;12.0;360.03;436.01;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лемнбюгхм 40лк;2.0;10.03;12.57;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнбюкхя 15лц юло ╧3;2.0;483.23;656.53;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мн-ьою 40лц ра ╧100;2.0;201.39;242.89;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбнйюхм 0,5% 5лк юло ╧10;3.0;21.46;26.47;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплндхохм 10лц ра ╧30;1.0;624.47;709.7;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
накеохунбне люякн 100лк ъмрюпмне;1.0;305.58;400.07;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ндсбюмвхй йнпемэ 50ц;1.0;44.29;59.64;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйсопея 0,5% 5лк;3.0;41.0;51.44;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпрнтем 0,025 ра ╧30 рюрухл;10.0;8.24;10.37;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмюднк яхпно 100лк;1.0;81.35;97.16;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпю-окчя ющп 116ц;2.0;309.98;411.41;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюярхкйх мюрспхмн тпсйрнбше 36,4ц/33,5ц;1.0;30.28;43.77;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
охлютсжхм 100лц бюц яб ╧3;1.0;229.79;277.58;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнонкхяю м-йю 25лк;9.0;16.02;21.57;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пебхр дп ╧100;3.0;29.59;38.48;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пелюмрюдхм 50лц ра ╧20;10.0;36.74;48.11;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пханйяхм 200лц ра ╧50;2.0;13.71;18.45;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмхйнкд ра ╧10;2.0;68.53;90.73;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхтюлохжхм 150лц йюоя ╧20;1.0;19.82;24.65;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пнрнйюм 50лк;1.0;20.26;27.28;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхмрнлхжхмю к-р 10% 25ц;1.0;17.1;22.35;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкндйх йнпемэ яхпно 100лк;15.0;13.43;18.08;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюяюкюгхм 500лц ра ╧50;6.0;250.69;298.74;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюжхк-мюрпхи 20% 5лк дхю;2.0;59.29;79.83;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
реилспнбю оюярю 50ц;1.0;32.97;44.39;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
релоюкцхм ра ╧20;2.0;75.98;102.31;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
смдебхр дп ╧50;5.0;36.35;48.94;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тспюжхкхм 20лц ра ╧10;5.0;41.7;56.14;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
укнпцейяхдхмю ахцкчй-р 0,05% 100лк ок кейюпэ;2.0;7.95;10.05;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюкюопхк 5лц ра ╧20 пняяхъ;10.0;5.11;6.49;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюл 20лц ра ╧20;1.0;71.97;90.36;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щттепюкцюм яхпно 90лк;1.0;80.04;96.39;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ъмрюпмюъ йхякнрю 0,1 ра ╧10 люпахн;2.0;11.22;16.26;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
днкнаеме цекэ рсаю 50ц;1.0;251.79;332.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюорнопхк 25лц ра ╧40 опюмю;1.0;6.96;8.98;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюптюпхм 2,5лц ра ╧50;1.0;43.32;60.62;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкэтю д3 0,25лйц йюоя ╧60;1.0;461.45;561.85;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем ясоеп нпеу 35ц;1.0;10.04;14.51;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юапхйнянбне люякн 50лк яоАтт;1.0;40.12;55.73;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 2,5лц ра ╧30;4.0;149.6;179.18;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхндюпнм 200лц ра ╧30;1.0;46.42;57.83;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюмдюф смцю ясоеп ╧8 РЮК 121-137 АЕД 138-145;1.0;273.52;364.56;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 8лц ра ╧50;1.0;12.76;16.57;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхйюянк 15лц ра ╧20;1.0;11.33;15.25;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпвхвмхйх я щбйюкхор люяк ╧20;3.0;10.9;14.67;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр юйрхб ра ╧30;1.0;130.13;173.55;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнмнвхмйбе 40лц ра ╧30;2.0;147.38;179.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясопхлю-кнп йксамхйю ра ╧16;1.0;108.41;108.41;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
щйгхтхм 250лц ра ╧16;1.0;638.99;812.79;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю яхк а у-нап д/йюьх 12030;1.0;49.57;68.8;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнмнпл мюг яоп д/бгп 0,1% 15лк;4.0;55.77;69.83;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпу псвйх йпел йнлок д/псй х мнцр 80лк;1.0;38.12;54.2;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюцнжек 12лц ра ╧10;6.0;189.31;233.29;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
тксйнмюгнк 150лц йюоя ╧1;20.0;7.15;9.25;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
теппн-тнкэцюллю йюоя ╧20;1.0;204.15;274.89;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпецю д/вхяр гса опнр ра ╧30;1.0;157.52;225.48;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
