мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
бюкг 160лц ра ╧28;1.0;279.07;376.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкг 160лц ра ╧28;1.0;279.07;376.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щяяемжхюке тнпре 300лц йюоя ╧100;1.0;1526.25;1962.53;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цеоюпхм юйпх цекэ 1000ле/ц 30ц;8.0;128.52;180.77;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
оемгхрюк ра ╧100;3.0;134.42;160.49;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
келяхо люйя кхлнм оюй ╧10;1.0;200.4;271.18;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йеоопю 500лц ра ╧60;1.0;3153.92;3608.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнкхлед опнйк PREMIUM MICRO ULTRA ╧28;1.0;144.49;195.06;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпцюмхй ьно яйпюа д/р апюг йнте 250лк;1.0;209.53;209.53;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ямсо яопеи 0,1% 15лк;1.0;101.2;120.79;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яедюкэцхм окчя ра ╧20;1.0;161.0;214.68;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яедюкэцхм окчя ра ╧20;3.0;166.43;223.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнйкюдйх юммю д/цпсдх ╧30;1.0;83.46;121.01;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аеоюмрем люгэ 5% 100ц;1.0;484.13;645.58;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щйяедпхм ра ╧20;1.0;189.0;255.15;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя йксамхйю а/яюу ра ╧16 д/дер;1.0;120.84;163.52;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
онъя щкюяр янцпеб я ьепярэч 9509-юл ╧6 рнмся;1.0;172.92;230.58;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм F йпел кхапхдепл фхпмши 50лк;1.0;82.0;122.9;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлег 20лц йюоя ╧30;5.0;149.11;181.11;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнлхжхм 250лц йюоя ╧6 бепр;1.0;38.27;48.12;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ущкхмц яюктерйх бк цхц ю/аюйр ╧50;1.0;71.43;103.57;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл дхйскъ яонпрхбмши 75/100лк;1.0;108.0;156.6;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аеоюмрем люгэ 5% 30ц;1.0;283.53;382.76;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкчйнлерп ACCU-CHEK PERFORMA NANO;1.0;553.18;719.13;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
темчкэя йюоя ╧30;1.0;120.99;161.26;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл дхйскъ пюдхйскхм 75/100лк;1.0;108.0;156.6;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпнл-юккепц йюо цк 2% 10лк т-й;1.0;65.44;65.44;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнйрнмхя йпел 30лк;1.0;170.02;246.52;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепсьх ╧2 3л;1.0;29.83;43.25;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пецежхм цекэ нр сцпеи 15ц;1.0;107.38;155.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
тпнлхкхд смн 500лц ра ╧5;1.0;212.85;254.29;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юор янчг люякн охурш 10лк;1.0;30.26;43.87;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 2у300;1.0;15.29;20.64;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
янтэъ йпел д/мнц щй-л охъбйх 125лк;2.0;111.32;161.41;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюцпхк 75лц ра N30;1.0;316.03;380.97;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпахмнбюъ й-рю 5% 1лк юло ╧10;1.0;17.59;21.76;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
южхкюйр яб ╧10;1.0;93.28;125.92;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепсьх ╧2 MOLDEX;1.0;30.03;40.54;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 8у1,5 смцю яп;1.0;40.92;55.24;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧40 юйпх;2.0;24.75;31.25;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цсррюкюйя йюокх 15лк;1.0;250.42;338.06;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюонрем ра ╧40;7.0;170.83;206.4;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкдпейя ра ╧12;1.0;115.54;153.99;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 10лц ра ╧30;1.0;295.46;353.22;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяхкем йюокх 0,1% 10лк;10.0;21.56;26.68;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхрпнянпахд 10лц ра ╧50;6.0;21.4;26.59;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплндхохм 10лц ра ╧30;2.0;602.47;687.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйсопея 0,5% 5лк;2.0;42.12;52.77;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепяхйнбне люякн 25лк лхппю;1.0;16.65;24.14;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюрйх асл юлекхъ ╧10;1.0;4.62;6.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опедсйрюк лб 35лц ра ╧60;3.0;681.53;885.98;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опедсйрюк лб 35лц ра ╧60;1.0;681.53;885.98;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пецскнм ра ╧21;1.0;349.03;471.19;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхн гюлемхрекэ яюуюпю ╧300;2.0;49.17;66.37;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аср ьхп цнпкн адо-200 /яйкъм яняйк;10.0;12.0;12.0;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яоюгцюм ра ╧10;10.0;21.78;29.02;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярнорсяяхм тк 10лк;1.0;92.4;124.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лед+кхлнм ра ╧24;2.0;150.37;202.99;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюяюкюгхм 500лц ра ╧50;1.0;250.69;298.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнйяебюгхм цекэ 2% 40ц;1.0;142.84;192.83;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
укнпнтхккхор яохпр п-п 100лк;1.0;206.18;278.34;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхйю яхпно 250лк;1.0;38.25;55.46;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюкюопхк 5лц ра ╧20 пняяхъ;5.0;5.97;7.38;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюо м 10/25лц ра ╧20;1.0;139.81;188.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж хло 5лк;100.0;4.7;6.34;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюцейяюк 10лц ра ╧10;2.0;41.85;52.03;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюлернм ющп 45ц;2.0;58.83;79.42;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюярнпнбне люякн 30лк;3.0;42.8;57.77;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
вхярнрек ясоеп 3лк;2.0;14.75;21.38;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк 25лк тюпляр-р;1.0;9.63;13.0;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кежхрхм 170/180ц;1.0;170.5;247.22;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясопхлю-кнп кхлнм ра ╧16;1.0;85.47;115.38;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепкхопхк 10 ра ╧30;6.0;105.26;126.88;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш SICO SENSITIV йнмр/ябепувсб ╧3;1.0;69.3;93.55;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпрегхм 4лц ра ╧30;1.0;346.94;419.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр кхойхи ахмркх-р 10у2;1.0;46.31;62.51;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
хгнтпю яопеи д/мняю тк 15лк;1.0;212.19;286.45;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнжепхк п-п д/мюп оп 5% 2,5лк;1.0;1190.4;1547.51;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнжепхк п-п д/мюп оп 5% 2,5лк;1.0;1190.4;1547.51;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пслюкнм 1лк юло ╧10;2.0;1352.06;1999.53;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
вепмхйю яхпно мю янпахре/тпсйрнге 250лк;1.0;65.06;87.83;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн юоекэяхм 15лк;4.0;22.42;32.5;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюрюдхм 10лц ра ╧10;20.0;7.88;9.76;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпясвхи фхп 200лк опеямъйнб;1.0;170.39;230.02;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лскэрх-рюая хллсмн окчя ра ╧30;1.0;476.13;690.38;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
фюмхм дп ╧21у3;1.0;1957.67;2544.97;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч люкхмю онп д/п-пю ╧10;1.0;119.7;161.59;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюухкш б хмд союйнбйе VIP оюпю;100.0;2.35;3.17;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкчйнтюф 0,85 ра ╧60;1.0;192.72;230.31;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
княэнм яюкхж д/всб йнфх 100лк;1.0;50.15;72.71;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмднлерюжхм 100лц яб ╧10 юк;2.0;60.92;82.24;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гь аюкэг-сйп йнпм оп бшо 170лк;1.0;68.89;99.89;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк ра ╧20;2.0;101.94;137.61;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гхкр 75лц ра ╧28;2.0;970.97;1110.34;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмреимеп я йпшь кнф 60лк яреп/хмд со;1.0;5.81;7.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхюпдн тнпре йюоя ╧18;1.0;220.89;320.28;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюлнйяхтем 10лц ра ╧30 яюкчрюя/цейя;1.0;80.17;80.17;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюкюопхк 5лц ра ╧20 AGIO;5.0;5.94;7.36;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью люякн 300лц йюоя ╧100;7.0;28.18;40.86;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхлбюярюрхм 10лц ра ╧30;1.0;47.56;60.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
слмши йпел лслхе фхбнйняр 75лк;1.0;101.5;147.17;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лемрнк+щбйюкхор ра ╧36;1.0;233.45;315.15;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейяюкцхм 0,025/лк 2лк юло ╧5;4.0;403.59;544.84;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхопнткнйяюжхм 500лц ра ╧10;1.0;20.26;25.07;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
днпгнор 2% 5лк цк йюокх тк-йюо;1.0;292.53;352.28;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лейяхднк 125лц ра ╧50;5.0;309.36;372.28;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяхлекхм щйн 0,1% яопеи мюг тк 10лк лемрнк;1.0;148.61;178.46;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерхкспюжхк яб ╧10 мхфтюпл;1.0;62.9;84.91;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дчтюкюй яхпно 1000лк;1.0;596.86;679.4;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеямни аюкэгюл г/о опнонкхя/гбепнани 75лк;1.0;34.76;50.4;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гб днфдэ 3б1 охр/сбк/сйпео д/мнцр 5,6лк;1.0;26.95;39.07;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гнбхпюйя йпел 5% 5ц;1.0;165.08;199.05;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмюднк 500лц ра ╧12 пюярбнп;1.0;41.69;56.28;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр яхъмхе ╧30;1.0;238.8;346.25;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцемйю бхрюлхммюъ 40ц б цкюгспх;1.0;9.31;13.49;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дсьхжю рпюбю т/о ╧20 йпюямнцнп;1.0;33.54;45.27;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ущддпеяя ь-мэ д/пнярю фхп/ялеь бнк 250лк;1.0;109.74;159.12;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ущддпеяя яшб-йнмж хмремя о/бшоюд бнк 6у5лк;1.0;84.7;122.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхяреим цк йюокх 15лк;2.0;396.46;528.42;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яепдевмше рпюбш ра ╧30;1.0;73.8;107.0;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 100ц онпньнй ахнйнл;1.0;27.6;37.26;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
янтэъ йпел/йнлокейя д/рекю овек ъд+унмдпнхр+ цкчйнгюл 125лк;2.0;115.0;166.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яеррсю онкняйх нвхы дкъ мняю сцнкэмше ╧6;1.0;114.0;165.3;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гсам ыерйю йнкцеир 360 щк япед ясоеп вхярнрю;1.0;332.17;481.64;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл дхйскъ рхаеряйхи 100лк;2.0;108.0;156.6;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 4лц/5лк яхпно 100лк хмдхъ;1.0;63.58;85.83;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ лнг 2у10 яюкхонд;3.0;31.46;42.47;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юебхр йюоя ╧20;5.0;48.8;65.87;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опноеккеп княэнм д/всб йнф 100лк;1.0;41.3;59.88;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл дхйскъ тнпре 75лк;2.0;117.0;169.65;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэг ля д/цса юкнщ 2,8ц;1.0;22.09;32.03;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 100ц окндш;1.0;30.37;40.99;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмярх цпюм кхлнм 5,6ц ╧10;1.0;183.38;244.41;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
гсам ыерйю йнкцеир 360 щк норхй сюир;1.0;296.18;429.46;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл дхйскъ тнпре 125лк;1.0;150.0;217.49;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
слмши йпел лслхе овек ъд 75лк;1.0;101.25;146.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
слмши йпел лслхе унмдпнхрхм 75лк;1.0;101.25;146.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;6.0;106.66;117.32;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;1.0;160.49;176.53;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм люйя кхлнм-лед онп ╧12;1.0;208.67;281.7;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрспеккю скэрпю мюир дсн ╧14;1.0;99.26;141.9;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпюжерюлнк 250лц яб ╧10;1.0;29.15;36.65;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб 625лц ра ╧15;2.0;335.17;403.79;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
псоютхм 10лц ра ╧7;1.0;229.24;305.08;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;1.0;178.45;196.29;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнкнйннряня 19203 + йнмреимеп;1.0;98.77;133.33;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж 600 цпюм оюй ╧6;2.0;110.77;133.22;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрмше дхяйх ╧120 мм;2.0;59.7;86.56;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр рпсав ╧6;1.0;13.21;17.83;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
вепедю рпюбю 75ц;2.0;21.29;28.74;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн кхлнм 10лк;2.0;25.63;35.48;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюктерйх юспю бкюф ю/аюйреп ╧15 юпрег бндю;1.0;20.09;29.13;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юдфхяеор щбйюкхор-лемрнк оюяр ╧24;2.0;76.34;100.78;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
апюк ра ╧10;10.0;21.263;28.19;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм ю пер юж 33 РШЯ ле йюоя ╧10;2.0;5.25;6.49;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
цсррюкюйя йюокх 30лк;2.0;351.12;470.52;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
де-мнк 120лц ра ╧112;1.0;850.41;970.96;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхюме-35 дп ╧21;1.0;840.95;1114.72;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй перюпд 100лц ра ╧20 ут;6.0;58.63;73.68;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй люгэ 1% 30ц юйпх;1.0;39.05;51.56;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпяхк дп ╧80;2.0;292.77;395.23;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюререп тнкеъ ╧22;2.0;45.06;60.83;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпхмтюп перюпд 10лц ра ╧100;1.0;112.64;135.01;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпрхйюл 100лк;1.0;174.46;231.13;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лърш кхяр т/о ╧20;1.0;26.95;36.45;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрпхъ рерпюанпюр 20% п-п 30лк;1.0;11.09;14.97;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
онк-оюкю рп/щпбю ьепя 50ц;1.0;24.31;32.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш щпнрхйю-декчйя ╧3;1.0;7.27;9.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш щпнрхйю-декчйя ╧3;5.0;7.27;9.81;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
п-п д/кхмг смхб MPS д/всб 240лк;1.0;224.62;292.37;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
якюахкем 0,75% 15лк;3.0;123.69;166.98;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю аепел ╧1;10.0;4.84;6.22;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
рерпюжхйкхм цк люгэ 1% 10ц;3.0;38.17;47.73;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щяякхбеп тнпре йюоя ╧50;2.0;273.57;374.63;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щбйюкхорю люякн 10лк;1.0;26.03;36.15;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепяхйнбне люякн 50лк;1.0;35.53;48.93;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб онп д/ясяо 125лц+31,25лц/5лк;1.0;100.87;121.03;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпхмтюп перюпд 20лц ра ╧50;1.0;129.14;155.0;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкдпейя лед+кхлнм онп ╧5;1.0;127.38;168.95;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
легхл тнпре ра ╧80;1.0;247.06;296.65;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерпнмхдюгнк 250лц ра ╧20 тюпляр;1.0;8.14;10.08;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
охпюмрек 250лц ра ╧3 онкэью;3.0;30.03;37.49;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн кюбюмдю 10лк;2.0;39.26;50.6;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрмше оюкнвйх я нцп ╧40 40057/40063;1.0;32.06;47.28;2015-02-19 00:00:00.00; ннн "тХПЛЮ цхяя";;
